ANSI,Year,corn,soyb,weat
21085,2004,100.0,41.0,49.0
21085,2005,124.0,49.0,60.0
21085,2006,132.0,45.0,60.0
21085,2007,111.0,34.0,
21085,2008,113.0,29.0,47.0
21085,2009,142.0,48.0,30.5
21085,2010,119.1,33.3,
21085,2011,116.1,39.4,53.3
21085,2012,70.7,35.7,42.9
21085,2014,130.5,,57.2
21085,2015,146.9,48.6,51.9
21085,2016,142.6,51.8,
21085,2017,158.0,51.7,53.5
21085,2018,176.0,50.4,
21087,2000,133.0,42.0,45.0
21087,2001,93.0,36.0,
21087,2002,104.0,42.0,34.0
21087,2003,118.0,44.0,
21087,2004,122.0,48.0,
21087,2005,110.0,47.0,
21087,2006,139.0,50.0,
21087,2007,108.0,32.0,
21087,2008,106.0,40.0,45.0
21087,2009,145.0,53.0,56.5
21087,2010,123.3,46.7,
21087,2011,125.9,38.6,57.5
21087,2012,69.6,53.2,
21087,2013,150.3,,58.5
21087,2014,132.5,54.7,
21087,2015,156.5,50.2,48.8
21087,2016,159.9,51.5,
21087,2017,172.7,55.5,
21087,2018,169.0,55.0,
21089,2000,122.0,43.0,
21089,2001,85.0,,
21089,2002,71.0,42.0,
21089,2003,91.0,,
21089,2004,117.0,45.0,
21089,2005,108.0,,
21089,2006,105.0,38.0,
21089,2010,115.0,,
21089,2011,129.2,,
21089,2012,82.3,,
21089,2013,139.8,,
21089,2014,160.4,,
21089,2016,126.8,46.5,
21089,2017,117.1,,
21089,2019,124.0,,
21091,2000,142.0,46.0,69.0
21091,2001,152.0,39.0,77.0
21091,2002,105.0,32.0,48.0
21091,2003,118.0,42.0,70.0
21091,2004,138.0,40.0,55.0
21091,2005,96.0,43.0,60.0
21091,2006,153.0,45.0,76.0
21091,2007,141.0,,
21091,2008,153.0,38.0,68.0
21091,2009,181.0,46.0,
21091,2010,141.0,36.4,70.3
21091,2011,147.7,35.5,
21091,2012,74.2,,
21091,2013,177.6,,
21091,2015,191.9,49.3,
21091,2016,156.8,50.6,
21091,2017,198.6,59.0,
21091,2018,186.0,,
21093,2000,142.0,48.0,65.0
21093,2001,136.0,46.0,61.0
21093,2002,98.0,36.0,45.0
21093,2003,135.0,47.0,69.0
21093,2004,144.0,49.0,56.0
21093,2005,123.0,47.0,61.0
21093,2006,147.0,46.0,70.0
21093,2007,122.0,35.0,52.0
21093,2008,110.0,27.0,70.0
21093,2009,163.0,50.5,62.5
21093,2010,111.7,34.9,55.6
21093,2011,138.4,37.6,60.2
21093,2012,49.6,44.9,70.7
21093,2013,171.0,52.4,66.8
21093,2014,146.1,46.5,64.8
21093,2015,173.9,53.5,67.8
21093,2016,153.6,53.4,64.7
21093,2017,186.9,52.4,74.4
21093,2018,182.5,52.9,58.7
21093,2019,139.0,36.5,73.8
21097,2000,155.0,43.0,61.0
21097,2001,150.0,49.0,50.0
21097,2002,71.0,20.0,
21097,2003,118.0,42.0,
21097,2004,120.0,46.0,
21097,2005,65.0,45.0,
21097,2006,122.0,44.0,
21097,2007,118.0,33.0,
21097,2008,104.0,24.0,54.0
21097,2009,166.0,52.0,55.0
21097,2010,136.5,35.7,52.4
21097,2011,147.8,39.4,45.2
21097,2012,56.4,41.2,49.4
21097,2013,168.0,50.5,64.0
21097,2014,168.3,55.6,59.5
21097,2016,170.3,46.9,
21099,2000,103.0,50.0,
21099,2001,98.0,37.0,
21099,2002,96.0,37.0,
21099,2003,121.0,50.0,
21099,2004,119.0,40.0,44.0
21099,2005,95.0,49.0,
21099,2006,131.0,48.0,
21099,2007,91.0,27.0,
21099,2008,100.0,30.0,77.0
21099,2009,154.0,45.5,
21099,2010,119.7,39.8,63.1
21099,2011,115.6,36.6,65.6
21099,2012,38.0,47.0,
21099,2013,153.7,50.0,70.9
21099,2014,131.0,50.4,
21099,2015,162.6,50.5,
21099,2016,152.1,54.8,
21099,2017,159.5,51.3,
21099,2018,149.0,55.7,
21101,2000,145.0,44.0,56.0
21101,2001,144.0,40.0,57.0
21101,2002,99.0,31.0,43.0
21101,2003,140.0,42.0,59.0
21101,2004,144.0,45.0,55.0
21101,2005,142.0,45.0,76.0
21101,2006,143.0,45.0,59.0
21101,2007,146.0,40.0,50.0
21101,2008,147.0,42.0,70.0
21101,2009,166.0,52.5,59.0
21101,2010,130.9,39.4,65.9
21101,2011,144.7,42.0,64.5
21101,2012,69.6,39.6,65.7
21101,2013,173.8,51.7,
21101,2014,178.1,54.3,63.7
21101,2015,170.3,53.8,
21101,2017,185.8,58.8,67.6
21101,2018,186.0,52.0,62.9
21101,2019,172.0,53.0,65.5
21103,2000,108.0,43.0,46.0
21103,2001,130.0,38.0,44.0
21103,2002,75.0,20.0,31.0
21103,2003,119.0,48.0,
21103,2004,129.0,37.0,42.0
21103,2005,60.0,31.0,48.0
21103,2006,130.0,39.0,50.0
21103,2007,95.0,17.0,
21103,2008,127.0,42.0,51.0
21103,2009,149.0,41.0,40.0
21103,2010,130.7,40.6,43.5
21103,2011,85.1,28.9,39.3
21103,2012,77.5,27.5,50.0
21103,2013,168.1,38.5,48.9
21103,2014,148.7,44.2,
21103,2015,149.6,41.9,
21103,2016,148.9,40.0,43.8
21103,2017,162.5,45.0,44.2
21103,2018,166.0,48.5,59.5
21105,2000,136.0,35.0,51.0
21105,2001,143.0,35.0,55.0
21105,2002,109.0,35.0,50.0
21105,2003,138.0,45.0,62.0
21105,2004,166.0,43.0,50.0
21105,2005,147.0,44.0,60.0
21105,2006,152.0,42.0,60.0
21105,2007,153.0,25.0,44.0
21105,2008,139.0,34.0,63.0
21105,2009,169.0,47.5,46.5
21105,2010,132.8,33.8,65.2
21105,2011,134.0,39.4,67.0
21105,2012,74.9,27.3,65.0
21105,2013,179.6,48.6,80.9
21105,2014,172.1,46.4,63.7
21105,2015,180.1,47.7,67.0
21105,2016,162.0,47.4,80.0
21105,2017,180.0,53.6,71.1
21105,2018,168.0,50.8,64.6
21105,2019,181.0,52.0,66.9
21107,2000,135.0,53.0,61.0
21107,2001,138.0,47.0,58.0
21107,2002,85.0,29.0,51.0
21107,2003,135.0,42.0,54.0
21107,2004,135.0,44.0,50.0
21107,2005,131.0,44.0,54.0
21107,2006,147.0,45.0,72.0
21107,2007,140.0,,54.0
21107,2008,150.0,37.0,67.0
21107,2009,156.0,47.0,51.0
21107,2010,105.4,28.3,67.6
21107,2011,140.3,37.3,67.9
21107,2012,80.6,47.4,57.6
21107,2013,170.0,50.1,
21107,2018,153.0,,
21109,2008,116.0,,
21109,2011,100.0,,
21109,2012,96.9,,
21111,2000,139.0,42.0,
21111,2001,120.0,40.0,
21111,2002,80.0,27.0,
21111,2003,150.0,44.0,
21111,2004,113.0,44.0,
21111,2005,99.0,35.0,
21111,2006,100.0,46.0,
21111,2007,110.0,,
21111,2012,89.3,31.8,
21111,2016,160.0,,
21111,2017,178.3,,
21113,2000,127.0,47.0,
21113,2001,93.0,44.0,
21113,2002,47.0,35.0,
21113,2003,114.0,46.0,
21113,2004,132.0,43.0,
21113,2005,96.0,34.0,
21113,2006,111.0,48.0,53.0
21113,2007,86.0,24.0,
21113,2010,123.6,,
21113,2011,130.9,36.8,
21113,2013,150.6,49.0,
21113,2014,154.2,47.3,
21113,2015,146.9,41.3,
21113,2016,132.6,42.5,
21113,2017,152.5,47.6,
21113,2018,161.0,51.8,
21113,2019,130.0,31.0,
21117,2000,121.0,,
21117,2012,80.6,,
21117,2013,139.8,,
21121,2000,113.0,,
21121,2001,100.0,,
21121,2002,105.0,,
21121,2003,115.0,,
21121,2004,116.0,,
21121,2005,108.0,,
21121,2006,120.0,,
21121,2007,82.0,,
21121,2008,123.0,,
21121,2009,121.0,,
21121,2010,110.0,,
21121,2011,120.2,,
21121,2012,85.7,,
21121,2013,125.5,,
21121,2014,122.2,,
21121,2015,130.0,,
21121,2016,119.5,,
21121,2019,125.5,,
21123,2000,145.0,55.0,46.0
21123,2001,134.0,40.0,48.0
21123,2002,103.0,38.0,52.0
21123,2003,124.0,50.0,50.0
21123,2004,150.0,54.0,55.0
21123,2005,127.0,49.0,68.0
21123,2006,146.0,51.0,73.0
21123,2007,129.0,35.0,55.0
21123,2008,104.0,31.0,
21123,2009,173.0,50.0,61.0
21123,2010,140.1,38.1,56.8
21123,2011,138.2,34.8,
21123,2012,62.7,58.1,46.6
21123,2014,142.7,47.0,74.3
21125,2000,127.0,,
21125,2001,106.0,,
21125,2002,99.0,,
21125,2003,88.0,,
21125,2004,116.0,,
21125,2008,92.0,,
21125,2009,124.0,,
21125,2010,117.1,,
21125,2011,101.2,,
21125,2012,95.6,,
21125,2013,132.3,,
21125,2018,137.8,,
21125,2019,135.0,,
21135,2000,119.0,40.0,55.0
21135,2001,99.0,43.0,
21135,2002,81.0,27.0,
21135,2003,98.0,32.0,
21135,2004,108.0,41.0,
21135,2005,108.0,40.0,
21135,2006,119.0,41.0,
21135,2007,102.0,,
21135,2008,105.0,,
21135,2009,121.0,39.0,
21135,2010,108.2,46.8,
21135,2011,118.2,41.1,
21135,2012,99.4,46.7,
21135,2013,142.2,54.1,
21135,2014,145.6,48.9,
21135,2015,148.4,47.2,
21135,2016,131.6,50.2,
21135,2017,158.1,,
21135,2018,195.0,,
21137,2000,130.0,41.0,56.0
21137,2001,126.0,43.0,59.0
21137,2002,103.0,35.0,39.0
21137,2003,124.0,43.0,
21137,2004,144.0,48.0,44.0
21137,2005,122.0,33.0,62.0
21137,2006,134.0,47.0,52.0
21137,2007,107.0,33.0,48.0
21137,2008,110.0,27.0,52.5
21137,2009,141.0,50.5,50.5
21137,2010,140.0,46.4,39.3
21137,2011,130.1,36.2,58.6
21137,2012,90.0,48.1,43.2
21137,2013,159.2,48.0,56.5
21137,2015,165.3,51.0,58.5
21137,2016,162.4,53.4,65.9
21137,2017,179.3,,50.5
21137,2018,178.0,49.9,
21137,2019,154.0,37.0,59.0
21139,2000,150.0,41.0,41.0
21139,2001,128.0,32.0,45.0
21139,2002,82.0,22.0,47.0
21139,2003,114.0,40.0,55.0
21139,2004,136.0,35.0,46.0
21139,2005,128.0,40.0,62.0
21139,2006,147.0,37.0,58.0
21139,2007,119.0,,
21139,2008,143.0,31.0,
21139,2009,144.0,46.0,
21139,2010,86.8,21.2,
21139,2011,133.0,42.6,59.6
21139,2012,29.2,24.2,
21139,2015,152.4,,
21139,2016,145.2,48.4,
21139,2017,148.3,46.0,
21139,2019,163.0,47.0,
21141,2000,107.0,31.0,61.0
21141,2001,158.0,35.0,79.0
21141,2002,118.0,35.0,60.0
21141,2003,168.0,44.0,70.0
21141,2004,179.0,46.0,58.0
21141,2005,131.0,43.0,76.0
21141,2006,132.0,40.0,79.0
21141,2007,98.0,13.0,51.0
21141,2008,141.0,32.5,83.0
21141,2009,181.0,47.0,64.0
21141,2010,119.5,32.2,69.8
21141,2011,140.4,36.8,79.4
21141,2012,71.3,45.5,53.6
21141,2013,167.7,48.2,74.2
21141,2014,132.6,34.8,78.5
21141,2015,184.3,42.5,80.0
21141,2016,178.6,48.7,79.1
21141,2017,183.9,49.1,80.9
21141,2018,178.0,47.8,69.8
21141,2019,190.0,43.0,77.5
21143,2000,130.0,38.0,57.0
21143,2001,119.0,40.0,60.0
21143,2002,87.0,31.0,66.0
21143,2003,132.0,41.0,56.0
21143,2004,133.0,37.0,44.0
21143,2005,119.0,42.0,64.0
21143,2006,146.0,43.0,70.0
21143,2007,114.0,,
21143,2008,143.0,33.5,
21143,2009,160.0,42.0,
21143,2010,86.7,23.4,
21143,2011,148.5,39.4,61.5
21143,2012,26.1,32.1,60.9
21143,2019,171.0,43.0,
21145,2000,112.0,33.0,52.0
21145,2001,127.0,36.0,61.0
21145,2002,102.0,27.0,41.0
21145,2003,117.0,38.0,46.0
21145,2004,146.0,36.0,54.0
21145,2005,141.0,41.0,58.0
21145,2006,141.0,41.0,58.0
21145,2007,141.0,22.0,
21145,2008,144.0,34.5,53.0
21145,2009,166.0,45.0,52.0
21145,2010,98.8,25.3,61.3
21145,2011,133.9,38.2,62.5
21145,2012,39.6,27.6,
21145,2013,178.2,,
21145,2014,160.8,42.0,
21145,2016,143.8,,82.0
21145,2017,161.2,,76.0
21149,2000,146.0,45.0,64.0
21149,2001,156.0,43.0,78.0
21149,2002,102.0,32.0,51.0
21149,2003,153.0,45.0,71.0
21149,2004,150.0,44.0,49.0
21149,2005,151.0,46.0,65.0
21149,2006,148.0,46.0,71.0
21149,2007,156.0,38.0,58.0
21149,2008,145.0,39.5,55.0
21149,2009,169.0,48.0,60.0
21149,2010,106.5,31.2,59.6
21149,2011,152.2,41.2,64.7
21149,2012,106.6,46.5,
21149,2013,194.0,49.7,70.2
21149,2014,183.7,54.7,73.9
21149,2015,168.7,49.9,70.1
21149,2017,191.6,55.2,75.2
21149,2018,188.0,58.3,61.5
21149,2019,169.0,55.0,68.8
21151,2000,160.0,,
21151,2001,118.0,,
21151,2002,85.0,,
21151,2003,102.0,,
21151,2004,111.0,,
21151,2005,98.0,,
21151,2006,146.0,,
21151,2007,107.0,,
21151,2008,128.0,,
21151,2009,124.0,,
21151,2010,120.0,,
21151,2011,127.1,,
21151,2012,93.5,48.9,
21151,2014,156.3,49.4,
21151,2015,151.0,52.2,
21151,2016,145.3,47.5,
21151,2017,154.1,53.9,
21151,2018,158.0,48.6,
21151,2019,140.0,30.0,
21155,2000,145.0,54.0,56.0
21155,2001,147.0,40.0,70.0
21155,2002,118.0,43.0,42.0
21155,2003,116.0,47.0,45.0
21155,2004,152.0,53.0,55.0
21155,2005,106.0,44.0,56.0
21155,2006,141.0,47.0,50.0
21155,2007,113.0,38.0,
21155,2008,141.0,31.0,65.0
21155,2009,165.0,52.0,62.5
21155,2010,141.9,47.9,65.3
21155,2011,125.0,36.5,62.1
21155,2012,70.1,52.7,
21155,2013,156.9,,66.5
21155,2014,145.2,53.1,73.2
21155,2015,163.8,51.1,
21155,2016,144.0,52.9,
21155,2017,184.1,59.2,
21155,2018,180.0,57.2,
21155,2019,153.0,38.5,72.8
21157,2000,115.0,28.0,45.0
21157,2001,129.0,35.0,48.0
21157,2002,91.0,25.0,38.0
21157,2003,100.0,39.0,50.0
21157,2004,138.0,41.0,54.0
21157,2005,109.0,38.0,62.0
21157,2006,122.0,32.0,53.0
21157,2007,100.0,13.0,
21157,2008,90.0,35.0,53.0
21157,2009,135.0,43.5,42.0
21157,2010,76.5,21.7,
21157,2011,136.3,34.6,68.0
21157,2012,36.5,28.0,
21157,2013,152.8,,67.2
21157,2014,104.0,39.3,
21157,2018,133.0,43.0,
21157,2019,158.0,34.0,
21161,2000,131.0,41.0,65.0
21161,2001,117.0,42.0,57.0
21161,2002,63.0,15.0,
21161,2003,116.0,38.0,
21161,2004,110.0,42.0,
21161,2005,102.0,30.0,
21161,2006,125.0,45.0,
21161,2007,115.0,,50.0
21161,2008,120.0,28.0,64.0
21161,2009,142.0,51.0,43.5
21161,2010,143.0,44.8,
21161,2011,142.1,,39.6
21161,2012,67.5,51.5,
21161,2013,145.2,49.5,56.2
21161,2014,148.1,49.2,48.9
21161,2015,171.6,52.4,55.4
21161,2016,153.1,53.8,53.6
21161,2017,171.8,55.0,48.9
21161,2018,152.0,56.4,
21161,2019,135.0,44.0,
21163,2000,156.0,43.0,55.0
21163,2001,120.0,39.0,61.0
21163,2002,71.0,24.0,49.0
21163,2003,123.0,44.0,67.0
21163,2004,137.0,43.0,56.0
21163,2005,110.0,42.0,61.0
21163,2006,144.0,44.0,73.0
21163,2007,135.0,27.0,61.0
21163,2008,127.0,27.0,73.0
21163,2009,182.0,48.0,68.0
21163,2010,108.6,26.3,67.6
21163,2011,131.4,28.2,62.8
21163,2012,54.6,39.3,63.6
21163,2013,166.5,47.8,75.5
21163,2014,174.0,52.9,64.4
21163,2015,174.7,52.0,
21163,2016,165.5,56.5,77.7
21163,2017,166.4,58.8,83.8
21163,2018,164.0,55.0,55.0
21165,2004,120.0,,
21167,2000,106.0,43.0,48.0
21167,2001,122.0,47.0,50.0
21167,2002,92.0,25.0,32.0
21167,2003,98.0,38.0,45.0
21167,2004,155.0,47.0,
21167,2005,55.0,42.0,
21167,2006,101.0,43.0,52.0
21167,2007,66.0,,
21167,2008,84.0,,
21167,2009,142.0,,
21167,2010,131.0,,
21167,2011,146.9,38.6,
21167,2012,53.8,29.2,
21167,2013,158.2,40.0,85.0
21167,2015,174.9,47.5,
21167,2016,162.0,54.8,80.0
21167,2017,173.4,54.0,
21167,2018,177.0,,
21167,2019,185.0,42.0,
21169,2000,115.0,,50.0
21169,2001,110.0,36.0,59.0
21169,2002,93.0,34.0,
21169,2003,97.0,,
21169,2004,135.0,47.0,
21169,2005,87.0,28.0,
21169,2006,123.0,46.0,
21169,2007,110.0,36.0,
21169,2008,126.0,31.0,60.0
21169,2009,116.0,,
21169,2010,111.6,38.6,
21169,2014,162.0,56.5,
21169,2016,180.2,53.0,
21169,2017,180.4,54.0,
21171,2000,103.0,,
21171,2001,95.0,,
21171,2002,98.0,30.0,
21171,2003,114.0,,
21171,2004,141.0,47.0,
21171,2005,110.0,,
21171,2006,124.0,,
21171,2007,119.0,,
21171,2008,116.0,40.0,
21171,2009,157.0,,
21171,2010,103.8,43.0,
21171,2011,128.8,38.0,55.0
21171,2012,48.3,55.8,
21171,2014,159.9,50.8,62.3
21171,2015,179.1,50.0,50.4
21171,2016,147.7,,
21171,2017,165.0,,
21173,2000,130.0,,53.0
21173,2001,89.0,,
21173,2002,76.0,,
21173,2003,98.0,,
21173,2004,100.0,,
21173,2005,85.0,,
21173,2006,123.0,52.0,
21173,2007,86.0,,
21173,2008,103.0,19.0,
21173,2009,141.0,,
21173,2010,121.0,,
21173,2011,110.3,,50.0
21173,2012,94.9,,
21173,2013,126.3,,
21173,2014,130.8,,
21173,2017,142.5,,
21175,2000,112.0,,
21175,2008,87.0,,
21175,2013,110.0,,
21177,2000,113.0,34.0,54.0
21177,2001,134.0,39.0,59.0
21177,2002,93.0,28.0,50.0
21177,2003,123.0,40.0,53.0
21177,2004,124.0,38.0,46.0
21177,2005,119.0,47.0,39.0
21177,2006,139.0,43.0,55.0
21177,2007,127.0,30.0,49.0
21177,2008,126.0,31.0,55.0
21177,2009,146.0,45.0,45.5
21177,2010,92.9,25.6,
21177,2011,119.1,33.8,
21177,2012,61.2,,54.3
21177,2013,145.1,47.7,
21177,2018,175.0,47.3,
21177,2019,170.0,,
21179,2000,142.0,43.0,53.0
21179,2001,130.0,49.0,56.0
21179,2002,109.0,37.0,41.0
21179,2003,130.0,47.0,63.0
21179,2004,152.0,51.0,53.0
21179,2005,98.0,33.0,53.0
21179,2006,134.0,42.0,46.0
21179,2007,106.0,33.0,51.0
21179,2008,108.0,23.0,59.0
21179,2009,165.0,47.5,50.0
21179,2010,136.5,42.6,54.8
21179,2011,144.1,38.0,57.4
21179,2012,70.0,47.8,66.2
21179,2015,184.0,47.4,
21179,2016,170.2,52.1,76.3
21181,2001,139.0,,
21181,2002,73.0,,
21181,2003,106.0,,
21181,2004,109.0,,
21181,2005,86.0,30.0,
21181,2006,108.0,47.0,
21181,2007,57.0,,
21181,2009,147.0,,42.0
21181,2010,100.0,,45.5
21181,2011,126.5,42.8,53.8
21181,2012,30.1,,
21181,2014,153.0,48.6,
21181,2018,157.0,,
21183,2000,148.0,44.0,53.0
21183,2001,159.0,47.0,59.0
21183,2002,114.0,35.0,40.0
21183,2003,141.0,39.0,61.0
21183,2004,125.0,37.0,54.0
21183,2005,142.0,45.0,53.0
21183,2006,151.0,47.0,58.0
21183,2007,162.0,,
21183,2008,150.0,41.0,
21183,2009,170.0,48.5,59.5
21183,2010,144.9,39.0,
21183,2011,151.0,39.9,64.3
21183,2012,101.4,48.5,54.4
21183,2013,183.0,49.7,72.1
21183,2014,199.1,54.1,73.5
21183,2015,167.8,52.2,
21183,2016,155.3,,54.1
21183,2017,199.3,56.4,
21183,2018,202.0,58.5,
21183,2019,157.0,53.0,
21185,2000,150.0,48.0,61.0
21185,2001,140.0,50.0,71.0
21185,2002,105.0,28.0,50.0
21185,2003,141.0,47.0,53.0
21185,2004,147.0,42.0,46.0
21185,2005,103.0,34.0,76.0
21185,2006,141.0,44.0,77.0
21185,2007,152.0,34.0,65.0
21185,2008,129.0,33.0,61.5
21185,2009,165.0,39.5,54.0
21185,2010,143.1,45.1,
21185,2011,110.9,29.8,61.3
21185,2012,86.3,33.6,56.3
21185,2013,145.5,49.4,62.2
21185,2014,161.6,48.8,61.4
21185,2015,167.6,49.0,62.6
21185,2016,155.1,45.5,62.5
21185,2017,151.5,46.4,
21185,2018,170.0,46.1,
21185,2019,130.0,39.5,
21187,2000,138.0,,53.0
21187,2001,124.0,,50.0
21187,2005,67.0,,49.0
21187,2006,134.0,,
21187,2008,101.0,,
21187,2009,144.0,,
21187,2010,123.1,35.0,
21187,2011,108.5,,
21187,2012,84.2,45.2,
21187,2013,167.7,53.8,
21187,2014,144.3,51.2,
21187,2015,168.5,48.8,
21187,2016,142.5,,
21187,2017,137.5,,
21187,2019,110.0,,
21191,2000,141.0,46.0,
21191,2001,136.0,50.0,
21191,2002,66.0,17.0,
21191,2003,115.0,42.0,
21191,2004,120.0,48.0,
21191,2005,76.0,30.0,
21191,2006,115.0,39.0,
21191,2007,108.0,40.0,
21191,2009,173.0,,
21191,2010,107.4,36.2,
21191,2011,136.5,44.1,
21191,2012,113.2,47.1,
21191,2013,163.6,53.3,47.8
21191,2014,138.2,55.8,
21191,2015,144.8,53.8,
21191,2016,156.2,46.0,
21191,2019,165.0,,
21197,2010,121.3,38.3,
21197,2012,114.2,40.0,
21197,2014,97.7,,
21197,2017,137.3,,
21197,2019,160.0,,
21199,2000,127.0,46.0,47.0
21199,2001,119.0,42.0,50.0
21199,2002,116.0,38.0,49.0
21199,2003,134.0,43.0,
21199,2004,140.0,46.0,50.0
21199,2005,131.0,39.0,66.0
21199,2006,138.0,46.0,63.0
21199,2007,103.0,31.0,50.0
21199,2008,112.0,27.0,54.0
21199,2009,151.0,44.0,55.0
21199,2010,134.9,45.4,65.2
21199,2011,127.0,37.8,58.5
21199,2012,87.2,51.8,59.9
21199,2013,160.1,51.0,67.3
21199,2014,174.5,52.3,63.8
21199,2015,171.4,52.9,56.7
21199,2016,171.4,54.9,54.6
21199,2017,172.9,58.9,55.3
21199,2018,183.0,45.1,49.0
21199,2019,180.0,43.0,
21201,2012,95.7,,
21203,2000,108.0,,
21203,2001,128.0,,
21203,2002,112.0,,
21203,2003,117.0,40.0,
21203,2004,127.0,43.0,
21203,2005,110.0,40.0,
21203,2006,117.0,42.0,
21203,2007,96.0,,
21203,2008,107.0,29.0,
21203,2009,122.0,,
21203,2010,110.0,,
21203,2011,120.8,34.6,
21203,2012,109.3,33.3,
21203,2013,147.7,,
21203,2017,152.7,,
21203,2019,113.0,44.0,
21205,2000,117.0,35.0,
21205,2001,93.0,45.0,
21205,2002,106.0,36.0,
21205,2003,100.0,45.0,
21205,2004,120.0,43.0,
21205,2005,106.0,42.0,
21205,2006,130.0,44.0,
21205,2007,131.0,,
21205,2009,148.0,,
21205,2010,130.0,,
21205,2011,125.2,35.4,
21205,2012,65.9,37.3,
21205,2013,154.8,,
21205,2014,153.3,,
21205,2015,131.8,31.1,
21205,2016,124.6,36.7,
21205,2018,140.0,,
21207,2000,125.0,47.0,48.0
21207,2001,130.0,43.0,72.0
21207,2002,111.0,36.0,43.0
21207,2003,118.0,48.0,
21207,2004,142.0,48.0,
21207,2005,112.0,46.0,
21207,2006,113.0,52.0,
21207,2007,108.0,33.0,
21207,2008,93.0,25.0,63.0
21207,2009,142.0,48.0,63.0
21207,2010,139.6,51.1,
21207,2011,125.0,36.8,
21207,2012,63.3,48.4,
21207,2013,140.0,45.0,55.0
21207,2014,152.4,54.4,67.2
21207,2015,153.1,49.8,
21207,2016,156.5,50.8,
21207,2017,160.5,51.3,
21207,2018,162.0,50.4,
21207,2019,160.0,47.5,58.0
21209,2000,88.0,50.0,
21209,2001,153.0,44.0,
21209,2002,72.0,18.0,
21209,2003,115.0,41.0,
21209,2004,134.0,48.0,
21209,2005,46.0,30.0,
21209,2006,121.0,39.0,
21209,2008,105.0,,60.0
21209,2009,140.0,40.0,
21209,2010,108.3,30.3,59.5
21209,2011,143.3,45.6,56.6
21209,2012,56.8,36.7,54.0
21209,2013,170.7,,56.4
21209,2014,148.4,49.1,71.8
21209,2015,185.4,50.9,65.3
21209,2016,158.4,50.8,66.3
21209,2017,165.6,57.5,
21209,2018,162.5,,57.7
21209,2019,155.0,41.0,66.3
21211,2000,140.0,41.0,65.0
21211,2001,129.0,39.0,65.0
21211,2002,73.0,23.0,39.0
21211,2003,138.0,44.0,59.0
21211,2004,152.0,52.0,53.0
21211,2005,55.0,29.0,59.0
21211,2006,152.0,51.0,60.0
21211,2007,93.0,23.0,53.0
21211,2008,125.0,32.0,59.0
21211,2009,165.0,50.5,56.5
21211,2010,153.6,45.0,60.9
21211,2011,120.4,35.2,63.5
21211,2012,105.0,41.8,66.4
21211,2013,190.8,53.5,65.4
21211,2014,160.8,52.2,70.5
21211,2015,171.9,51.4,66.4
21211,2016,152.3,48.2,64.4
21211,2017,186.3,53.3,66.8
21211,2018,185.0,56.8,59.8
21211,2019,138.0,40.5,56.1
21213,2000,85.0,31.0,63.0
21213,2001,146.0,37.0,72.0
21213,2002,119.0,37.0,55.0
21213,2003,163.0,46.0,63.0
21213,2004,171.0,43.0,54.0
21213,2005,112.0,35.0,66.0
21213,2006,146.0,44.0,79.0
21213,2007,94.0,11.0,42.0
21213,2008,114.0,28.5,75.0
21213,2009,173.0,48.0,54.5
21213,2010,106.1,29.9,65.8
21213,2011,133.4,32.3,73.9
21213,2012,58.8,49.5,52.0
21213,2013,181.9,,78.5
21213,2014,125.0,40.2,76.9
21213,2015,180.4,34.6,78.2
21213,2016,180.5,51.5,83.5
21213,2017,180.3,53.3,80.2
21213,2018,182.0,51.2,71.9
21213,2019,187.0,45.5,76.2
21215,2000,134.0,46.0,55.0
21215,2001,121.0,41.0,59.0
21215,2002,71.0,26.0,36.0
21215,2003,125.0,47.0,58.0
21215,2004,85.0,49.0,50.0
21215,2005,83.0,29.0,
21215,2006,130.0,49.0,51.0
21215,2007,104.0,29.0,
21215,2008,92.0,18.0,51.0
21215,2009,146.0,48.0,55.0
21215,2011,132.5,40.0,
21215,2012,98.6,40.3,50.4
21215,2013,175.0,50.0,
21215,2014,174.9,54.9,
21215,2015,168.0,51.7,
21215,2017,184.0,50.3,
21215,2018,176.0,57.9,56.6
21215,2019,113.0,38.5,
21217,2000,129.0,45.0,43.0
21217,2001,118.0,34.0,54.0
21217,2002,116.0,43.0,50.0
21217,2003,122.0,42.0,
21217,2004,162.0,50.0,59.0
21217,2005,115.0,43.0,64.0
21217,2006,146.0,47.0,59.0
21217,2007,130.0,40.0,
21217,2008,137.0,36.0,65.0
21217,2009,175.0,55.0,62.0
21217,2010,151.7,51.8,67.4
21217,2011,124.3,39.3,62.2
21217,2012,45.2,49.1,
21217,2014,168.5,52.8,
21217,2015,170.6,51.6,
21217,2016,178.0,48.7,
21217,2017,166.1,54.8,
21217,2018,177.5,45.8,
21217,2019,172.0,48.0,
21219,2000,121.0,34.0,59.0
21219,2001,153.0,37.0,69.0
21219,2002,114.0,40.0,59.0
21219,2003,151.0,49.0,65.0
21219,2004,170.0,45.0,55.0
21219,2005,137.0,42.0,71.0
21219,2006,157.0,43.0,77.0
21219,2007,109.0,16.0,47.0
21219,2008,150.0,35.0,80.0
21219,2009,177.0,46.5,64.0
21219,2010,130.1,27.6,65.6
21219,2011,130.2,38.5,75.4
21219,2012,80.8,48.3,65.2
21219,2013,175.0,50.7,72.7
21219,2014,130.0,47.0,81.3
21219,2015,174.7,47.3,79.0
21219,2016,175.9,52.1,82.5
21219,2017,180.8,50.7,75.6
